vin,odometer_km,vibration_x_g,fuel_rail_pressure_psi,active_dtcs,snapshot_timestamp
1FAHP3DUWEA534624,37146.75898276491,1.010784085061156,2146.1677808659542,[],2025-10-13 17:12:44.702553
1FAHP3NGQIW799118,32290.28783767371,0.5334324398951503,2067.4869764775312,[],2025-10-13 17:12:44.702612
1FAHP3ITTNZ135427,18875.64822843678,0.7926097988050116,1997.5896959256468,[],2025-10-13 17:12:44.702707
1FAHP3QHGVJ808412,57710.04366949354,1.084109021845624,1984.852223100784,[],2025-10-13 17:12:44.702783
1FAHP3NROQG244935,40790.56854123158,0.7021699766476808,2050.745949122758,[],2025-10-13 17:12:44.702849
1FAHP3CAVXI740164,30340.16995804416,0.9589703542004264,1976.4795553734289,[],2025-10-13 17:12:44.702918
1FAHP3AHESJ427868,56150.177363446994,0.7309030327495556,2034.10297542884,[],2025-10-13 17:12:44.702986
1FAHP3BICTX805982,10187.495455773394,0.7546248930972421,1978.2677455104904,[],2025-10-13 17:12:44.703057
1FAHP3XJANV053315,24993.499897173795,0.9775505066096682,2035.1476895953435,[],2025-10-13 17:12:44.703126
1FAHP3LVVYA232260,36527.53361364465,0.8542909955359986,1936.0970760441096,[],2025-10-13 17:12:44.703193
1FAHP3EOMDW342160,5493.21238137505,1.2475144094968234,1941.9564770139243,[],2025-10-13 17:12:44.703254
1FAHP3VREXR433036,4790.610029301393,0.8993838921790689,1937.49657553968,[],2025-10-13 17:12:44.703315
1FAHP3HQLLQ586850,58931.94745244977,1.1401851430874206,2042.7576682741008,[],2025-10-13 17:12:44.703375
1FAHP3BMGHY019655,7413.361913264036,1.1342961202013837,2033.0711392041676,[],2025-10-13 17:12:44.703434
1FAHP3HZIRU934060,36265.61038964753,0.9945420120720598,1986.6371942788487,[],2025-10-13 17:12:44.703494
1FAHP3UQHUT356159,58637.70186656861,1.0226192275640476,1953.033663106703,[],2025-10-13 17:12:44.703557
1FAHP3JIMAQ846564,58747.97166894569,0.7324581152164402,2011.9665400198744,[],2025-10-13 17:12:44.703618
1FAHP3JATSN629946,35139.90219050909,1.0192521552806766,1927.8055211268045,[],2025-10-13 17:12:44.703682
1FAHP3CRNGE699577,4905.511965784705,1.0781187812398474,2122.6951672971786,[],2025-10-13 17:12:44.703745
1FAHP3FWPRT214895,44539.60144130705,1.160232803964785,2105.543631851214,[],2025-10-13 17:12:44.703805
1FAHP3ENXED332003,9064.543857547736,0.7628177981534308,2017.244850412496,[],2025-10-13 17:12:44.703868
1FAHP3PJPSA693676,55568.57136718692,0.9766740135199212,1963.8456135182068,[],2025-10-13 17:12:44.703933
1FAHP3DJPHD163287,41899.94992049897,0.8228091373410807,1995.441288324072,[],2025-10-13 17:12:44.704000
1FAHP3WCNUG278895,38677.0985752276,0.8190170695887979,2072.753029124088,[],2025-10-13 17:12:44.704063
1FAHP3QWPOR687277,34037.76827621135,1.3897341915442971,1972.0742628953053,[],2025-10-13 17:12:44.704128
1FAHP3TSPRV873471,35221.6395558267,0.6704403783231929,2008.4720915429843,[],2025-10-13 17:12:44.704198
1FAHP3YSJTN581223,620.1018060199181,1.4310665496381234,1951.1218937263657,[],2025-10-13 17:12:44.704264
1FAHP3ADNAY166587,13178.558016746088,1.1195463416227247,2064.998702336288,[],2025-10-13 17:12:44.704330
1FAHP3WTWYA909670,22726.510662337078,1.0284111623188,1974.955927934896,[],2025-10-13 17:12:44.704393
1FAHP3RBFBY889373,23444.00401550606,1.0139096175514486,2036.1294250810051,[],2025-10-13 17:12:44.704456
1FAHP3IBZLK562729,56409.26492196374,1.1444775856656333,1955.2733655431805,[],2025-10-13 17:12:44.704518
1FAHP3DQYUN016272,37226.31674049918,0.8337201065465093,2034.8793300173588,[],2025-10-13 17:12:44.704581
1FAHP3QFEBV755646,40067.17371614754,1.3399264833288491,1999.3141950316865,[],2025-10-13 17:12:44.704671
1FAHP3WBPMB805310,19959.15632703316,1.0700683558456794,2014.892804710301,[],2025-10-13 17:12:44.704758
1FAHP3KNDSQ923271,49126.51252632586,0.4360138135993158,2029.1224062327412,[],2025-10-13 17:12:44.704828
1FAHP3TGLBT529912,59777.60604823017,1.052770340214787,1923.7792330939512,[],2025-10-13 17:12:44.704895
1FAHP3SOPGS966319,40405.19376024837,0.8084583502220524,2032.4980783076944,[],2025-10-13 17:12:44.704963
1FAHP3IBQXE491905,49192.98920563957,0.9851745787139912,1987.8925387088036,[],2025-10-13 17:12:44.705056
1FAHP3BXODT850671,1440.8851758612432,0.8053769279557359,1906.1278557381945,[],2025-10-13 17:12:44.705144
1FAHP3ZIXED262849,13312.99069226188,1.3191219646021897,2081.7097633288586,[],2025-10-13 17:12:44.705218
1FAHP3RCPWD694531,22645.923313600542,1.1536359128925695,1983.3414167584535,[],2025-10-13 17:12:44.705284
1FAHP3ULFNW996507,23305.41225871098,0.6345051291894019,1997.2595682541264,[],2025-10-13 17:12:44.705352
1FAHP3AHMFP454948,47312.78544974908,8.16297599008899,929.3161779154442,"['P0087', 'P0325']",2025-10-13 17:12:44.705427
1FAHP3CYBFS678377,59265.74574430448,1.195513606432309,1962.3577615307136,[],2025-10-13 17:12:44.705497
1FAHP3EJHWB363495,12769.935602506324,0.880720956412903,2053.713380645493,[],2025-10-13 17:12:44.705565
1FAHP3QOHUM855744,51979.00417016976,1.1998659422479507,1988.146150455721,[],2025-10-13 17:12:44.705638
1FAHP3VERUL518233,50101.76648156552,1.652098216138285,1997.3551997292,[],2025-10-13 17:12:44.705700
1FAHP3OXLTA894134,9091.0641119532,0.920712834113717,2069.8314239753654,[],2025-10-13 17:12:44.705774
1FAHP3SSIOW824008,30254.767037159167,1.0931168033082064,2067.1437106474705,[],2025-10-13 17:12:44.705846
1FAHP3ECVLD710947,12465.374282838711,0.6670780529932467,2081.307139939156,[],2025-10-13 17:12:44.705918
1FAHP3EKORD471167,2184.5208269587333,0.8638097848386492,1954.910920664959,[],2025-10-13 17:12:44.705986
1FAHP3HJWAM229413,42921.12046759894,0.9942582819575544,1992.313121383639,[],2025-10-13 17:12:44.706054
1FAHP3CTLBT993867,55479.5987903311,1.008496507784635,1949.805446039058,[],2025-10-13 17:12:44.706120
1FAHP3ONQQF990913,47298.0817522554,1.161778584021202,2027.323188207383,[],2025-10-13 17:12:44.706187
1FAHP3AACSM232812,27048.97264816385,0.9791751691550956,2038.987774814441,[],2025-10-13 17:12:44.706251
1FAHP3SDERO740344,33426.121178011985,1.171494699600247,1956.6690195667932,[],2025-10-13 17:12:44.706298
1FAHP3OPJRJ493618,5059.830485277304,1.0221364811311653,2006.2849911088488,[],2025-10-13 17:12:44.706339
1FAHP3SCHDS102499,13355.5769165636,1.1122804099695485,2030.3214006845035,[],2025-10-13 17:12:44.706378
1FAHP3CFMCB464887,38116.88756635997,0.7179717990039354,1960.9729950885337,[],2025-10-13 17:12:44.706428
1FAHP3RKLBW594013,14291.123622216326,1.1275793476333658,1985.663941261938,[],2025-10-13 17:12:44.706490
1FAHP3PCRLL490278,5119.626171332486,0.9050604460725882,2051.655925769992,[],2025-10-13 17:12:44.706535
1FAHP3VUQGK671756,31535.164062675813,1.0568648899038462,2010.8915939756107,[],2025-10-13 17:12:44.706582
1FAHP3CDFUQ567468,21014.4944943225,3.6793804752979375,1526.9511865083923,[],2025-10-13 17:12:44.706627
1FAHP3DADMH516808,18108.60188709007,0.5356739186600169,1946.715014132228,[],2025-10-13 17:12:44.706689
1FAHP3RJISC597703,43454.78903718293,0.9555590674154198,1879.5262839390853,[],2025-10-13 17:12:44.706752
1FAHP3TJAJA710932,26061.71123187562,1.1239132944356214,2020.5365331634544,[],2025-10-13 17:12:44.706807
1FAHP3FTSGT131712,32147.400200947093,0.8647391590566748,2048.162249369327,[],2025-10-13 17:12:44.706868
1FAHP3JJYMM467737,32711.491804357487,0.8023462283646382,1910.8647628275987,[],2025-10-13 17:12:44.706912
1FAHP3YGRAS821465,44078.62495635378,1.2237763240596795,2091.6961326096894,[],2025-10-13 17:12:44.706954
1FAHP3IEWVJ499727,7545.694830967946,0.866122789445773,1948.9797718083885,[],2025-10-13 17:12:44.706995
1FAHP3KYOXA867533,10432.398713641338,0.836928021945476,1955.0444450786383,[],2025-10-13 17:12:44.707035
1FAHP3FCIGL057662,20472.593065824047,1.0897379536677814,2077.802471973853,[],2025-10-13 17:12:44.707075
1FAHP3AUJAP517187,59181.67698110839,1.2996189125142246,1974.8421883972492,[],2025-10-13 17:12:44.707116
1FAHP3SZPFV217459,52352.37107190376,0.8306175343366041,2085.9923105551293,[],2025-10-13 17:12:44.707157
1FAHP3NEPOR865780,45338.8805293723,0.8764215062535239,1946.910947301997,[],2025-10-13 17:12:44.707200
1FAHP3CKSTB431611,33027.77267840768,0.9282307166174162,2002.8314225906088,[],2025-10-13 17:12:44.707258
1FAHP3BJPHA050455,56734.29423098252,0.9915597211375914,2096.571957556353,[],2025-10-13 17:12:44.707321
1FAHP3YNRPF922219,56021.07044729435,1.0709235136035888,1997.7522706613809,[],2025-10-13 17:12:44.707392
1FAHP3QQAZD923747,30980.94305598736,1.0583522885067094,1978.750731331168,[],2025-10-13 17:12:44.707441
1FAHP3LTOBS482175,40894.41464213151,1.1074631315088408,2066.717516297465,[],2025-10-13 17:12:44.707484
1FAHP3GPYKW474367,51509.87969047004,0.8186860236445732,2085.469303327885,[],2025-10-13 17:12:44.707526
1FAHP3AKRXV944064,53194.37597238551,1.1452006865135336,1952.9677551179543,[],2025-10-13 17:12:44.707570
1FAHP3ZWOOM097439,52953.02556897504,1.1830834042460547,2053.6688961158247,[],2025-10-13 17:12:44.707613
1FAHP3YCCLX942104,28170.78727388834,5.172237380250998,1453.4217069662727,['P0325'],2025-10-13 17:12:44.707668
1FAHP3MIYIX214562,17487.772417051438,1.2088382177581731,2156.094844871302,[],2025-10-13 17:12:44.707713
1FAHP3ZSVVZ884247,49325.626081756905,0.916999683532976,1873.514189469727,[],2025-10-13 17:12:44.707756
1FAHP3ZJXFY171236,1295.3771539340405,1.5458233275364406,1920.415692667554,[],2025-10-13 17:12:44.707805
1FAHP3XRVRQ604817,17212.476928581502,0.7323681862753755,1995.6400675618424,[],2025-10-13 17:12:44.707867
1FAHP3BNJUN965137,44713.35160806712,1.0309216859041557,2059.0022684405585,[],2025-10-13 17:12:44.707930
1FAHP3ICCTF317461,58911.586880007926,1.157308005396784,1854.3163778977516,[],2025-10-13 17:12:44.707976
1FAHP3DXQVS113826,59358.45636048613,0.986598571611298,1971.4312889275045,[],2025-10-13 17:12:44.708018
1FAHP3FNARC869261,4665.208971917414,1.140906959820502,2074.4882570034283,[],2025-10-13 17:12:44.708060
1FAHP3GRXIP537735,42544.738676321984,0.7094408208223308,1930.142100089096,[],2025-10-13 17:12:44.708101
1FAHP3DFQNP506431,3196.497098173229,1.1162865037595229,1989.8381960346612,[],2025-10-13 17:12:44.708139
1FAHP3YKNEW900532,23063.978962236717,1.0631471797754717,2015.281461522908,[],2025-10-13 17:12:44.708177
1FAHP3XJYMA839335,22707.84880456441,0.8473751223464684,2012.446454765833,[],2025-10-13 17:12:44.708213
1FAHP3HQBIA422842,6668.875553689451,1.0207877668297798,1971.047372602637,[],2025-10-13 17:12:44.708254
1FAHP3QDIVA539502,25851.22316875277,1.241310387247355,2137.5053599790376,[],2025-10-13 17:12:44.708293
1FAHP3GLGCG811775,21337.07796989845,1.2252593118648294,2038.6627160658525,[],2025-10-13 17:12:44.708329
1FAHP3PBDEZ390847,1370.381403221705,1.1337299720321183,1954.0995618889096,[],2025-10-13 17:12:44.708369
1FAHP3UMJEI617711,39917.79484302569,0.7701690231520405,1919.5094273151656,[],2025-10-13 17:12:44.708406
1FAHP3MHSDG499856,9941.392984536253,1.1278539075713834,1926.689608455192,[],2025-10-13 17:12:44.708442
1FAHP3BCOAV961183,26273.2051232524,1.105976139277329,2020.611726992836,[],2025-10-13 17:12:44.708515
1FAHP3UQQXJ766156,32727.961883897213,0.84137493096657,2053.0406843127694,[],2025-10-13 17:12:44.708561
1FAHP3GVVXZ711116,25190.787316304653,0.8389885215313193,2075.270780025423,[],2025-10-13 17:12:44.708602
1FAHP3VQHAW280988,35516.04364195983,1.0779200789589134,1938.5700742148097,[],2025-10-13 17:12:44.708645
1FAHP3GKGNJ604945,51760.06558000017,1.0797966657581166,2032.7801956436715,[],2025-10-13 17:12:44.708703
1FAHP3HWRKO731585,44872.3260550295,1.4154759991182486,2071.064149147625,[],2025-10-13 17:12:44.708748
1FAHP3MQSRB689980,8452.209593925822,0.6363519132005704,1896.312690640673,[],2025-10-13 17:12:44.708790
1FAHP3LJKQZ244550,57530.62122223054,1.310231008919141,1891.6809578292111,[],2025-10-13 17:12:44.708831
1FAHP3YADVK120183,32228.4582571066,1.263972134133096,2036.3582872199013,[],2025-10-13 17:12:44.708870
1FAHP3DJKWN545991,13889.991632166892,1.2594842842579408,2005.7173445651845,[],2025-10-13 17:12:44.708910
1FAHP3MCARN014767,28055.325473331934,1.179656371205608,1935.6832926658528,[],2025-10-13 17:12:44.708950
1FAHP3RRLFH815614,49514.160050047816,0.9686985938329254,2065.415791544572,[],2025-10-13 17:12:44.708991
1FAHP3ANTNX403690,47309.146272084894,1.1478611681664592,2040.8169577969168,[],2025-10-13 17:12:44.709032
1FAHP3FVBLI244510,9461.182141487305,0.9621209718505572,1925.638306612688,[],2025-10-13 17:12:44.709071
1FAHP3EZVCB683885,16208.25882258822,1.1870784107596255,1989.7953351492208,[],2025-10-13 17:12:44.709110
1FAHP3KZTOA071596,49547.45006681652,1.196018707014021,2017.794468877716,[],2025-10-13 17:12:44.709151
1FAHP3ZNDSX416052,47134.45714652633,0.7284355075924891,1983.871760794901,[],2025-10-13 17:12:44.709190
1FAHP3ZHFZT161369,31094.96188055568,0.9121042919632378,2081.642709363665,[],2025-10-13 17:12:44.709231
1FAHP3OHHGM535218,40172.92863214189,1.046789490426908,1980.8660781224064,[],2025-10-13 17:12:44.709276
1FAHP3QMLMJ552312,48856.46038363719,1.48989195979162,1941.1848371538365,[],2025-10-13 17:12:44.709317
1FAHP3CRKPO127799,18589.801210655976,1.0344368184480317,1996.6042631218731,[],2025-10-13 17:12:44.709358
1FAHP3ECOTY955271,53556.79647956338,0.9408163157966232,2054.9688694091224,[],2025-10-13 17:12:44.709399
1FAHP3TDCCD490581,1315.0637493304157,0.9527527737004166,1973.5983080718347,[],2025-10-13 17:12:44.709441
1FAHP3GYDLJ541199,1436.7033232427805,0.7936530840406978,2055.668025297197,[],2025-10-13 17:12:44.709487
1FAHP3EGJDC079359,8392.352367256713,0.9590756497470264,2000.2406653688392,[],2025-10-13 17:12:44.709529
1FAHP3PTCCH151820,56335.61775955957,0.6497260086864287,1923.6214753095337,[],2025-10-13 17:12:44.709568
1FAHP3YAXVR892554,23740.31965111604,1.0387138798507156,1969.8657076086104,[],2025-10-13 17:12:44.709613
1FAHP3JRYSQ905151,44113.71536788702,0.8322117495839395,2020.4332641686085,[],2025-10-13 17:12:44.709652
1FAHP3WTPSQ925192,34384.326808249105,0.9371187976892807,2047.9144214852504,[],2025-10-13 17:12:44.709691
1FAHP3YPYVI629148,22603.41364773633,1.303389357941729,2067.5567956630616,[],2025-10-13 17:12:44.709731
1FAHP3XTLNV816850,28422.47102588453,0.9397927779758192,1853.552431764945,[],2025-10-13 17:12:44.709770
1FAHP3SYGGX733221,51732.195320447056,1.1403698570984186,1996.9023626950952,[],2025-10-13 17:12:44.709808
1FAHP3MYJKL880592,30488.2239339814,1.1876443995311463,1982.2531274283856,[],2025-10-13 17:12:44.709849
1FAHP3RUPCN927065,7048.765409966356,1.0404109232051293,2032.6194358121784,[],2025-10-13 17:12:44.709890
1FAHP3ZYEMX473834,3736.249537077516,1.0355557845859762,2002.703840992349,[],2025-10-13 17:12:44.709932
1FAHP3HAKMZ977468,4653.138949570421,1.3216778622714385,2017.7484127378832,[],2025-10-13 17:12:44.709972
1FAHP3JGTHH924075,48710.38590862211,0.7327983266729083,1980.5418841457015,[],2025-10-13 17:12:44.710013
1FAHP3JBFOC412478,3019.3655869568383,0.7358352452242085,2111.8141825397997,[],2025-10-13 17:12:44.710055
1FAHP3XPYFX506068,4105.992009037132,0.9641700484673144,1936.5992896308312,[],2025-10-13 17:12:44.710098
1FAHP3ICSES305152,27564.91034677066,1.1179219093384054,2013.3456038244697,[],2025-10-13 17:12:44.710139
1FAHP3BQNJJ277901,38522.41345543779,1.2368345055320291,2014.9887281860783,[],2025-10-13 17:12:44.710177
1FAHP3THDPA986143,38733.36781425623,6.844297540383753,1210.313556688887,['P0325'],2025-10-13 17:12:44.710234
1FAHP3IBOGK971179,35847.92544389789,0.9240306142176182,2008.8785654320016,[],2025-10-13 17:12:44.710283
1FAHP3WPKAL324609,14232.28190862864,1.0413292876196678,2036.924541630317,[],2025-10-13 17:12:44.710324
1FAHP3GYGJB185188,15154.01811922663,1.1668456813199095,2082.184524762612,[],2025-10-13 17:12:44.710366
1FAHP3VBWYE670654,58583.12501179098,0.79739409807797,2074.6008934680526,[],2025-10-13 17:12:44.710408
1FAHP3CWIVP531952,53132.70592881067,8.91909464968583,921.4474031020434,"['P0087', 'P0325']",2025-10-13 17:12:44.710451
1FAHP3TXDCS277221,41627.10265849915,1.325086371831756,2070.3763228769185,[],2025-10-13 17:12:44.710493
1FAHP3GZIEQ303054,56476.0113315253,0.9111689284734455,2016.4686572791763,[],2025-10-13 17:12:44.710533
1FAHP3RHZXB034505,21176.67140429827,0.5969588023289172,1937.4293063757889,[],2025-10-13 17:12:44.710572
1FAHP3SFXZH676527,40323.86224513181,0.935033525266136,2032.8178725314644,[],2025-10-13 17:12:44.710612
1FAHP3LISUG416169,47469.860603858346,0.7612578024678344,1984.9326775154225,[],2025-10-13 17:12:44.710650
1FAHP3TBKSC154479,28759.58243319302,0.9776795338314196,1961.4491290817373,[],2025-10-13 17:12:44.710707
1FAHP3ROYDE570596,32027.935034767303,0.9177220339945018,1975.7975181806487,[],2025-10-13 17:12:44.710756
1FAHP3MRYCC658202,38019.56602419399,0.9102566862669802,2054.5217170699552,[],2025-10-13 17:12:44.710805
1FAHP3KCMJR213556,21544.95285155367,1.1702138428041229,2075.028568448133,[],2025-10-13 17:12:44.710870
1FAHP3IHXZU755719,9780.861390086522,1.3024032000011443,1994.2053969319436,[],2025-10-13 17:12:44.710928
1FAHP3HYJHQ431027,18565.62431955849,1.0232876481326787,1994.948061155904,[],2025-10-13 17:12:44.710977
1FAHP3MHIEC473947,26783.91625244357,0.9918488300306758,2009.4615989952963,[],2025-10-13 17:12:44.711023
1FAHP3JISTK271551,43053.59405942435,0.8272081766329573,1930.8273240965675,[],2025-10-13 17:12:44.711062
1FAHP3YIPYF258313,11848.196261658231,1.1259829724092587,1898.0284250840036,[],2025-10-13 17:12:44.711101
1FAHP3ZJINF058957,59510.48641826534,0.7841848999864047,2029.4569679513984,[],2025-10-13 17:12:44.711140
1FAHP3XAKEI146786,3175.2057746972923,1.0347922299371417,1948.046321680411,[],2025-10-13 17:12:44.711181
1FAHP3IXJOL517785,46027.0395645976,0.4913003634089052,2099.356548533505,[],2025-10-13 17:12:44.711219
1FAHP3HJTKK226801,39535.27380755439,1.3685302745766683,2029.3476145591687,[],2025-10-13 17:12:44.711257
1FAHP3QMOJR535841,39655.91379257682,1.041053378720217,1986.8851993905084,[],2025-10-13 17:12:44.711296
1FAHP3PKLLJ249818,7832.338255121328,0.8572218025133467,2084.508881667298,[],2025-10-13 17:12:44.711334
1FAHP3BFCPX299590,31074.11870730757,1.0085864490428826,2067.2338060051065,[],2025-10-13 17:12:44.711376
1FAHP3OBFOI943969,44306.26870296307,1.219524992972233,2001.9150293761213,[],2025-10-13 17:12:44.711414
1FAHP3DESDK447364,24465.162077357545,0.8243459852653268,2048.097830977769,[],2025-10-13 17:12:44.711451
1FAHP3MJUTU767735,8333.388533198875,0.9566489967027656,2011.485550840115,[],2025-10-13 17:12:44.711488
1FAHP3GUPDH562588,51328.51694534147,0.4852235769871159,1987.2811612097223,[],2025-10-13 17:12:44.711525
1FAHP3SYNAP473210,36429.133461146535,1.3121899598198137,2101.7516350682954,[],2025-10-13 17:12:44.711563
1FAHP3FGDFT259532,22584.58620316212,0.8614031605337001,2040.0374010661649,[],2025-10-13 17:12:44.711602
1FAHP3PNLWD701687,53692.11970029416,1.2476475881292863,1956.1503702744724,[],2025-10-13 17:12:44.711641
1FAHP3IAGBI047974,34606.78006975069,1.4958778837419824,2113.3590097549118,[],2025-10-13 17:12:44.711680
1FAHP3DKJMX456506,35541.517959261066,1.1340200080250304,2068.2908876281026,[],2025-10-13 17:12:44.711719
1FAHP3WJRNR841687,36216.7469014182,0.9705399205489964,1973.366951374562,[],2025-10-13 17:12:44.711757
1FAHP3YVJXW912165,14307.316512218782,1.0771320000938476,1916.7357666433772,[],2025-10-13 17:12:44.711794
1FAHP3CCCIT239868,12370.5662383117,0.8000494397823736,1960.823890793231,[],2025-10-13 17:12:44.711831
1FAHP3GIUNU578729,56935.925121482585,1.0284184491240689,2028.7350630832675,[],2025-10-13 17:12:44.711867
1FAHP3GGIFT269495,55509.086889548045,9.412288021558942,958.0757003036427,"['P0087', 'P0325']",2025-10-13 17:12:44.711912
1FAHP3RHALT947055,46464.71902172454,1.172905981708159,2075.944329072633,[],2025-10-13 17:12:44.711952
1FAHP3OUDLE097499,31018.86880409856,1.071947352871492,2008.43531305476,[],2025-10-13 17:12:44.711993
1FAHP3CKSHM289623,42633.24917658721,1.404720113508495,1985.894998998136,[],2025-10-13 17:12:44.712032
1FAHP3SNAGX075626,45892.15346548466,1.0262838688082705,1979.626141429257,[],2025-10-13 17:12:44.712070
1FAHP3JUQEH970283,13991.100472213202,0.924535697976348,2101.2903545955623,[],2025-10-13 17:12:44.712110
1FAHP3IWRXU652785,7842.348504732988,0.7148813369043794,2040.6457122448733,[],2025-10-13 17:12:44.712150
1FAHP3JTOTX497334,51252.4287221702,1.1298457580610195,2037.8696734488692,[],2025-10-13 17:12:44.712187
1FAHP3JYURS437575,13322.295152619286,0.9143309520588276,1897.65326566386,[],2025-10-13 17:12:44.712226
1FAHP3XZJSC198665,46516.17234304386,1.0449697632091275,2024.273226232337,[],2025-10-13 17:12:44.712268
1FAHP3NMIRJ415747,36840.8584757598,6.9086106533473295,1306.3905411583482,['P0325'],2025-10-13 17:12:44.712309
1FAHP3PDQHO421993,33609.144246614655,1.0404041873980014,2010.7470084969464,[],2025-10-13 17:12:44.712349
1FAHP3GRXIA301657,55677.63324488468,0.7131069316300627,1947.133359141264,[],2025-10-13 17:12:44.712389
1FAHP3WSUSP826773,45090.84735585812,0.8332031291601065,1993.0353994111688,[],2025-10-13 17:12:44.712426
1FAHP3LALCZ019380,17326.667274894735,0.665303040064777,1967.1657604944944,[],2025-10-13 17:12:44.712465
1FAHP3KMGVS724004,20266.23147136564,1.2416901016036306,2085.141350300464,[],2025-10-13 17:12:44.712504
1FAHP3DRMZH788728,39376.318159481496,0.8782232124379322,1954.1591079129744,[],2025-10-13 17:12:44.712542
1FAHP3VVYSK527420,36177.84032336532,0.5611503512908935,2004.642881198585,[],2025-10-13 17:12:44.712595
1FAHP3UFZQG329668,54819.39478409405,0.8879626949563582,1898.8769207639552,[],2025-10-13 17:12:44.712667
1FAHP3QYPCW227530,40847.77294177542,0.5878602970672171,2028.9503850074632,[],2025-10-13 17:12:44.712733
1FAHP3QPXSP454990,26420.86503216233,4.830284918553705,1515.662686655664,['P0325'],2025-10-13 17:12:44.712785
1FAHP3RGTXT017426,19133.210508871736,1.0038309830115717,2011.485037358393,[],2025-10-13 17:12:44.712831
1FAHP3IEJDV145933,59098.32176604209,9.84967234242176,853.0981810167698,"['P0087', 'P0325']",2025-10-13 17:12:44.712874
1FAHP3ZQNWP956878,10310.644205625738,1.159520569999951,1950.6537337915677,[],2025-10-13 17:12:44.712915
1FAHP3EKHDJ918785,16740.524686523524,0.8711226142403944,1900.252735709336,[],2025-10-13 17:12:44.712955
